scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr7,158778637,158855177,158817648,660,404,0.0556,38.3333,-0.9971,-0.5987,-0.3501
chr7,158910531,158920846,158914765,41,18,0.1181,0.0,1.0,0.081,0.0532
chr7,159111401,159169967,159144882,522,332,2.8356,13.4468,-0.6517,-0.2751,-0.1566
chr7,159803651,159813943,159807807,184,124,1.1574,4.463,-0.5881,-0.1835,-0.1272
chr7,160635645,160645944,160640634,108,52,0.0,4.3611,-1.0,-0.7072,-0.3325
chr7,161466486,161574272,161521709,1525,979,8.6146,54.4479,-0.7268,-0.3889,-0.2199
chr7,161695361,161777845,161735244,1069,610,0.9792,37.2778,-0.9488,-0.2389,-0.1618
chr7,161746367,161756474,161764220,375,228,0.2083,13.9444,-0.9706,-0.2598,-0.1559
chr7,161784375,161848468,161822395,1004,645,2.5486,47.0486,-0.8972,-0.5057,-0.2765
chr7,161818896,161923695,161869013,1900,1145,6.0903,63.4722,-0.8249,-0.3788,-0.2097
chr7,161952508,161994801,161976771,432,248,1.7373,13.7164,-0.7752,-0.6202,-0.2785
chr7,161993572,162042806,162018535,258,153,1.25,4.9583,-0.5973,-0.1086,-0.0703
chr7,162047380,162264920,162149011,2189,1342,8.6337,89.6927,-0.8244,-0.4694,-0.2356
chr7,162259804,162269967,162263490,94,57,0.0417,2.9167,-0.9718,-0.2082,-0.1438
chr7,162287288,162472038,162399137,1723,1045,3.0069,56.3611,-0.8987,-0.3245,-0.1955
chr7,162426203,162436299,162451577,784,492,1.3194,32.6111,-0.9222,-0.4034,-0.2395
chr7,162426439,162436538,162451706,780,490,1.3194,32.6111,-0.9222,-0.4035,-0.2408
chr7,162559144,162609066,162584483,371,207,0.0,19.5,-1.0,-0.4708,-0.2552
chr7,162613187,162637877,162626896,336,175,0.125,8.125,-0.9697,-0.2224,-0.1443
chr7,162629510,162639604,162634220,188,93,0.0,2.25,-1.0,-0.1283,-0.0855
chr7,162642565,162652867,162647668,100,54,0.75,0.3333,0.3846,0.0405,0.0266
chr7,162646875,162664379,162657134,222,132,0.8333,7.7083,-0.8049,-0.2876,-0.1922
chr7,162654396,162713200,162677919,475,265,0.75,16.375,-0.9124,-0.2785,-0.1881
chr7,162702803,162864187,162779470,1118,632,0.0,86.9167,-1.0,-0.7244,-0.3582
chr7,162812412,162822677,162840611,336,201,0.0,12.1667,-1.0,-0.3458,-0.1918
chr7,162861661,162902913,162882024,713,403,4.2292,29.7153,-0.7508,-0.2991,-0.1936
chr7,163048685,163066480,163057496,300,177,0.0,11.3333,-1.0,-0.3826,-0.2399
chr7,163142935,163153139,163147459,171,87,0.125,4.5972,-0.9471,-0.2304,-0.1572
chr7,163156159,163166264,163161979,120,72,0.0,4.1667,-1.0,-0.2953,-0.179
chr7,163179991,163190089,163185649,101,59,0.0,4.1667,-1.0,-0.306,-0.2063
chr7,163197836,163207925,163202633,164,102,0.9167,9.1667,-0.8182,-0.4855,-0.2774
chr7,163202974,163213067,163207750,165,102,0.5,6.6667,-0.8605,-0.4763,-0.2629
chr7,163203515,163213587,163208276,168,105,0.5,5.6667,-0.8378,-0.3764,-0.2174
chr7,163209909,163223989,163216471,186,115,0.0,12.5,-1.0,-0.4509,-0.2846
chr7,163210204,163220318,163217036,171,106,0.0,12.5,-1.0,-0.4529,-0.2861
chr7,163211083,163221176,163217947,150,94,0.0,12.5,-1.0,-0.4845,-0.2984
chr7,163212176,163222273,163218340,141,91,0.0,11.5,-1.0,-0.4832,-0.2957
chr7,163213683,163223777,163219422,117,76,0.0,9.5,-1.0,-0.4715,-0.2955
chr7,163213902,163223984,163219520,115,74,0.0,9.5,-1.0,-0.4965,-0.3051
chr7,163224019,163234115,163229140,173,108,0.25,6.1389,-0.9217,-0.2956,-0.1922
chr7,163227088,163237165,163231879,165,109,0.5833,6.1389,-0.8264,-0.2991,-0.1846
chr7,163228124,163238246,163232659,150,99,0.5833,5.9167,-0.8205,-0.3337,-0.1966
chr7,163235287,163245353,163240846,106,64,0.3333,2.1667,-0.7333,-0.1659,-0.1213
chr7,163240309,163250384,163244708,89,55,0.0,1.3333,-1.0,-0.1555,-0.117
chr7,163253185,163263257,163259251,94,66,0.0,0.6667,-1.0,-0.0511,-0.0417
chr7,163257705,163267774,163263050,128,85,0.0,2.6111,-1.0,-0.1695,-0.1286
chr7,163262780,163272852,163265678,101,58,0.0,1.9444,-1.0,-0.2117,-0.1515
chr7,163269356,163279431,163276306,108,64,0.25,2.0833,-0.7857,-0.1492,-0.1074
chr7,163271060,163281138,163277191,128,77,0.25,5.0833,-0.9062,-0.3325,-0.2079
chr7,163272419,163282494,163277711,145,86,0.25,5.0833,-0.9062,-0.2892,-0.1821
chr7,163273987,163284064,163278586,160,94,0.375,5.0833,-0.8626,-0.2653,-0.1615
chr7,163276315,163286389,163280995,160,97,0.375,6.0833,-0.8839,-0.3284,-0.1791
chr7,163278840,163288912,163283652,143,84,0.125,8.75,-0.9718,-0.5925,-0.2904
chr7,163283014,163293086,163288243,156,97,0.25,7.75,-0.9375,-0.5097,-0.2611
chr7,163283412,163293487,163288591,161,99,0.25,7.75,-0.9375,-0.529,-0.2668
chr7,163284347,163294422,163289736,160,101,0.2917,9.75,-0.9419,-0.6551,-0.3158
chr7,163285281,163295356,163290948,161,101,0.2917,8.75,-0.9355,-0.6974,-0.3159
chr7,163286276,163296346,163291841,172,106,0.2917,11.5833,-0.9509,-0.8564,-0.3562
chr7,163287151,163297246,163292132,170,104,0.2917,11.5833,-0.9509,-0.8578,-0.3554
chr7,163287382,163297449,163292339,167,104,0.2917,11.5833,-0.9509,-0.8619,-0.3561
chr7,163288755,163298829,163293276,157,101,0.2917,8.5833,-0.9343,-0.6139,-0.2861
chr7,163294768,163304845,163299845,138,73,0.3333,6.4583,-0.9018,-0.5843,-0.3009
chr7,163297764,163307836,163303024,147,80,0.3333,5.3472,-0.8826,-0.3596,-0.2389
chr7,163298795,163308867,163304076,163,89,0.3333,5.3472,-0.8826,-0.3201,-0.2181
chr7,163299848,163309923,163305353,169,95,0.3333,6.0694,-0.8959,-0.3904,-0.2345
chr7,163300681,163310756,163305938,171,100,0.3333,5.6528,-0.8886,-0.3615,-0.2168
chr7,163301597,163311671,163306901,156,95,0.3333,5.6528,-0.8886,-0.3423,-0.21
chr7,163303848,163313923,163308966,174,100,0.3333,6.5,-0.9024,-0.3637,-0.2228
chr7,163304416,163314489,163309511,177,101,0.3333,6.5,-0.9024,-0.3561,-0.2212
chr7,163305337,163315407,163310386,175,100,0.7778,5.9444,-0.7686,-0.2939,-0.1892
chr7,163306545,163316620,163311673,176,98,0.7778,5.6667,-0.7586,-0.2612,-0.1719
chr7,163307576,163317648,163312594,187,103,1.4444,5.2222,-0.5667,-0.218,-0.1343
chr7,163308208,163318283,163313240,174,95,1.4444,5.2222,-0.5667,-0.2458,-0.1433
chr7,163310491,163320580,163315639,161,92,2.5556,3.6667,-0.1786,-0.058,-0.0416
chr7,163311471,163321546,163316340,165,88,2.5556,3.6667,-0.1786,-0.0636,-0.0448
chr7,163312482,163322575,163317162,178,95,2.5556,3.6667,-0.1786,-0.0621,-0.0444
chr7,163313781,163323853,163318720,175,95,2.2222,2.2778,-0.0123,-0.0034,-0.0025
chr7,163314733,163324805,163319476,162,91,2.2222,2.1667,0.0127,0.0036,0.0027
chr7,163316321,163326393,163320832,141,78,1.7778,1.5,0.0847,0.0214,0.016
chr7,163317313,163327385,163322313,143,80,1.1111,1.1667,-0.0244,-0.0041,-0.0033
chr7,163318456,163328527,163323659,143,83,1.1111,1.1667,-0.0244,-0.0034,-0.003
chr7,163319427,163329499,163324677,156,87,0.4444,0.8333,-0.3043,-0.0253,-0.0214
chr7,163320388,163330460,163325897,162,78,0.0,0.8333,-1.0,-0.0656,-0.0537
chr7,163322006,163332078,163326812,148,75,0.0,0.8333,-1.0,-0.0671,-0.0541
chr7,163323307,163333382,163328678,154,84,0.5,0.5,0.0,0.0,0.0
chr7,163324323,163334397,163329843,155,85,0.5,0.1667,0.5,0.0193,0.0159
chr7,163328538,163338611,163333457,173,100,0.7222,4.8333,-0.74,-0.1451,-0.1124
chr7,163352369,163362436,163357950,135,71,0.0,8.7083,-1.0,-0.8452,-0.4172
chr7,163353628,163363724,163359677,164,88,0.0,6.875,-1.0,-0.3933,-0.2659
chr7,163354094,163364157,163359948,170,94,0.0,7.875,-1.0,-0.4316,-0.282
chr7,163355317,163365378,163361560,199,124,0.0,8.9306,-1.0,-0.4152,-0.2646
chr7,163356033,163366119,163362452,194,122,0.0,7.8889,-1.0,-0.3492,-0.2336
chr7,163356326,163366414,163362549,199,125,0.0,7.8889,-1.0,-0.3492,-0.2285
chr7,163357090,163367174,163362830,190,119,0.0,7.8889,-1.0,-0.3755,-0.24
chr7,163357407,163367490,163363080,194,123,0.0,7.8889,-1.0,-0.3646,-0.2307
chr7,163359070,163369151,163363862,206,131,0.0,7.0556,-1.0,-0.3273,-0.2094
chr7,163359490,163369568,163364159,206,129,0.0,7.0556,-1.0,-0.3267,-0.2096
chr7,163361418,163371496,163365836,203,129,0.0,6.0556,-1.0,-0.2489,-0.1672
chr7,163363265,163373347,163368107,225,142,0.25,5.8056,-0.9174,-0.2225,-0.1511
chr7,163369224,163379305,163374418,217,138,0.2917,3.9444,-0.8623,-0.1516,-0.1038
chr7,163374924,163384999,163379592,195,129,0.125,5.4722,-0.9553,-0.267,-0.1812
chr7,163375459,163385543,163380534,202,130,0.2917,6.4722,-0.9138,-0.3115,-0.2025
chr7,163376315,163386393,163381309,212,137,0.2917,7.4722,-0.9249,-0.3509,-0.2236
chr7,163376892,163386971,163382045,231,147,0.4167,10.3472,-0.9226,-0.4513,-0.2685
chr7,163377651,163387742,163382546,215,135,0.4167,10.1806,-0.9214,-0.4802,-0.2783
chr7,163381464,163391544,163386047,182,109,1.1667,8.5972,-0.761,-0.4197,-0.2272
chr7,163383319,163393395,163387204,161,96,1.1667,6.5972,-0.6995,-0.3454,-0.1893
chr7,163383700,163393773,163387654,163,98,1.1667,7.9306,-0.7435,-0.4159,-0.2197
chr7,163384269,163394335,163388688,168,101,1.0417,8.875,-0.7899,-0.448,-0.2371
chr7,163384433,163394506,163388848,171,102,1.0417,8.875,-0.7899,-0.4347,-0.2325
chr7,163385226,163395308,163389626,174,101,1.1458,9.375,-0.7822,-0.4651,-0.2409
chr7,163388749,163398833,163394611,158,101,0.8542,4.3333,-0.6707,-0.211,-0.1143
chr7,163389600,163399702,163395386,164,103,0.8542,5.3333,-0.7239,-0.2688,-0.146
chr7,163390849,163400918,163397086,177,117,1.1042,5.6667,-0.6738,-0.2188,-0.1376
chr7,163393287,163403371,163398427,220,151,1.9583,6.3333,-0.5276,-0.1567,-0.1057
chr7,163394095,163404174,163399459,231,155,1.9583,5.0,-0.4371,-0.0987,-0.0707
chr7,163394242,163404333,163399713,224,150,1.9583,5.0,-0.4371,-0.1042,-0.0735
chr7,163394392,163404462,163399823,225,151,1.9583,4.0,-0.3427,-0.0688,-0.0491
chr7,163394705,163404785,163400035,220,149,1.9583,4.0,-0.3427,-0.0701,-0.0503
chr7,163395518,163405596,163400815,213,141,2.0208,2.0,0.0052,0.0008,0.0006
chr7,163480133,163490349,163490039,15,13,0.0,1.1667,-1.0,-3.0,-0.3188
chr7,164136494,164146595,164140939,45,28,0.0,0.6667,-1.0,-0.3,-0.1326
chr7,164301731,164407048,164355744,1163,719,8.7413,32.0122,-0.571,-0.276,-0.1583
chr7,164423512,164466805,164447669,609,353,0.375,34.1667,-0.9783,-0.3845,-0.2396
chr7,164455849,164520511,164476994,472,270,1.0,22.5,-0.9149,-0.3229,-0.2106
chr7,164552396,164593747,164577005,266,168,0.0,12.3333,-1.0,-0.4034,-0.2544
chr7,164587300,164612369,164599036,148,89,0.0,4.0,-1.0,-0.3071,-0.1916
chr7,164610931,164753757,164694203,1097,588,7.2292,29.1597,-0.6027,-0.1894,-0.1262
chr7,164749064,164759157,164755376,98,58,1.0,3.3333,-0.5385,-0.2944,-0.1505
chr7,164752670,164762763,164757524,123,73,0.0,3.8333,-1.0,-0.3573,-0.1911
chr7,164755182,164767047,164761429,150,97,0.0,5.75,-1.0,-0.3073,-0.1857
chr7,164840862,164851149,164846216,55,23,0.0,5.8333,-1.0,-6.1314,-0.7977
chr7,164852010,164997430,164941203,879,520,0.3333,77.5278,-0.9914,-1.2836,-0.5166
chr7,164950119,164960228,164980146,421,273,0.0,35.5833,-1.0,-1.3682,-0.5269
chr7,165086624,165203843,165154307,1045,656,1.5833,72.3194,-0.9572,-0.6028,-0.3198
chr7,165149816,165159920,165179253,653,430,1.5833,48.8472,-0.9372,-0.5908,-0.3328
chr7,165205479,165223457,165213844,281,159,1.5833,7.0694,-0.634,-0.1578,-0.1024
chr7,165216503,165359257,165283991,1807,1070,7.0035,53.066,-0.7668,-0.287,-0.1586
chr7,165379163,165392943,165386678,226,152,0.3958,7.4792,-0.8995,-0.3321,-0.1993
chr7,165393130,165412348,165403852,302,176,0.0417,8.4444,-0.9902,-0.3519,-0.2208
chr7,165418288,165441292,165429555,348,205,2.2569,7.5,-0.5374,-0.186,-0.1105
chr7,165665971,165684187,165674180,275,151,0.4722,15.1181,-0.9394,-0.6331,-0.3506
chr7,165668908,165679034,165674675,253,138,0.4722,14.1181,-0.9353,-0.62,-0.351
chr7,165736174,165865788,165810000,674,448,0.9722,40.5,-0.9531,-0.5808,-0.3106
chr7,165883332,165898089,165891785,327,200,0.0,25.0694,-1.0,-0.9338,-0.4146
chr7,165903017,165913077,165907331,189,121,0.1667,12.0833,-0.9728,-0.8376,-0.4152
chr7,165911942,165924619,165917523,120,79,0.0,9.25,-1.0,-0.7508,-0.3889
chr7,165921755,165931896,165928382,49,29,0.0,5.0417,-1.0,-1.056,-0.49
chr7,166071146,166100136,166085094,581,339,1.1146,33.3576,-0.9353,-0.6958,-0.3328
chr7,166081347,166091449,166090249,381,214,0.3854,20.4688,-0.963,-0.7132,-0.338
chr7,166088181,166167941,166114083,736,424,1.3229,35.6562,-0.9285,-0.6108,-0.3231
chr7,166157243,166167322,166166003,68,43,0.3854,0.9479,-0.4219,-0.1289,-0.0682
chr7,166288746,166307379,166297839,173,106,0.3553,2.0255,-0.7015,-0.1399,-0.0898
chr7,166306642,166446262,166381439,952,573,3.4375,29.0347,-0.7883,-0.2585,-0.1637
chr7,166321162,166332746,166387865,871,528,1.8542,27.8681,-0.8752,-0.2897,-0.1803
chr7,166397449,166407748,166419810,421,256,1.75,10.9306,-0.724,-0.2235,-0.1362
chr7,166458311,166495167,166477682,807,455,6.4861,15.4167,-0.4077,-0.0961,-0.0647
chr7,166490015,166500125,166494557,160,91,0.9167,7.4167,-0.78,-0.3838,-0.2284
chr7,166511104,166561472,166536816,1314,761,3.0208,28.7431,-0.8098,-0.1798,-0.1194
chr7,166769842,166779950,166775358,61,37,0.0,0.8056,-1.0,-0.337,-0.1638
chr7,166914282,166924385,166917778,17,9,nan,nan,nan,nan,nan
chr7,166956614,166976977,166967741,580,355,3.0602,17.956,-0.7088,-0.3792,-0.2186
chr7,166971380,166992573,166979455,524,322,1.6319,14.375,-0.7961,-0.4267,-0.2351
chr7,167083900,167111142,167097548,665,352,2.1563,29.5521,-0.864,-0.4156,-0.2269
chr7,167105497,167137481,167119891,727,406,3.3438,54.2882,-0.884,-0.7734,-0.3559
chr7,167132356,167151884,167139653,211,125,0.125,14.2361,-0.9826,-0.7835,-0.4017
chr7,167145457,167180090,167164644,650,376,2.1667,19.0833,-0.7961,-0.19,-0.1261
chr7,167178618,167189887,167183966,192,111,0.4583,5.625,-0.8493,-0.2101,-0.1555
chr7,167240497,167282572,167261584,804,454,5.4444,21.7639,-0.5998,-0.2301,-0.1185
chr7,167293811,167309942,167301287,246,156,5.3056,4.1667,0.1202,0.0494,0.0257
chr7,167355054,167373733,167363465,301,183,7.2014,1.5417,0.6473,0.1421,0.0836
chr7,167378138,167399188,167385921,283,152,7.4167,1.0,0.7624,0.1333,0.0825
chr7,167501156,167538220,167515295,1111,590,0.5903,44.4236,-0.9738,-0.4525,-0.2692
chr7,167570517,167659651,167606120,1196,710,2.9167,55.0694,-0.8994,-0.468,-0.2451
chr7,167601129,167613612,167627968,620,353,2.1875,18.6667,-0.7902,-0.3012,-0.1614
chr7,167673246,167770465,167725162,1707,1025,4.2917,61.3194,-0.8692,-0.3906,-0.2287
chr7,167758923,167786838,167770274,380,238,5.2917,14.0278,-0.4522,-0.2191,-0.1292
chr7,167800976,167847713,167829969,792,444,1.3333,30.6389,-0.9166,-0.3812,-0.2126
chr7,167840701,167858613,167849625,403,240,0.0417,15.75,-0.9947,-0.3296,-0.2168
chr7,167859845,167877855,167868988,424,258,14.5,1.75,0.7846,0.2309,0.1533
chr7,167893498,167907114,167903217,250,156,2.1007,5.8299,-0.4702,-0.189,-0.1176
chr7,168638537,168659885,168647257,386,207,2.3125,15.1944,-0.7358,-0.3693,-0.2399
chr7,168869527,168881186,168877358,286,124,2.2199,5.9282,-0.4551,-0.1881,-0.1135
chr7,169129625,169234576,169172541,2688,814,14.4126,37.6244,-0.4461,-0.1984,-0.0996
chr8,221950,246994,231691,319,148,6.2083,5.125,0.0956,0.043,0.0303
chr8,378841,447401,417314,733,411,2.2917,22.75,-0.817,-0.3546,-0.2188
chr8,459709,524861,485433,697,405,8.9514,14.9375,-0.2506,-0.1072,-0.0647
chr8,639465,708700,670411,1335,720,7.4722,22.0556,-0.4939,-0.1281,-0.0891
chr8,1501344,1535955,1520085,486,279,2.7083,24.4861,-0.8008,-0.5004,-0.2834
chr8,1581165,1716456,1644460,2539,1499,11.7049,152.1215,-0.8571,-0.4604,-0.2622
chr8,1717450,1765328,1742070,767,457,3.3056,36.5694,-0.8342,-0.4549,-0.2394
chr8,1800431,1921394,1853984,2662,1656,15.3889,46.6806,-0.5041,-0.1306,-0.0839
chr8,3024404,5116660,4109279,36225,22310,325.7503,758.3614,-0.399,-0.1365,-0.0831
chr8,5240865,5251000,5245746,103,56,0.1667,7.3333,-0.9556,-1.4429,-0.4001
chr8,5261678,5271977,5267466,106,58,0.3125,1.9375,-0.7222,-0.2021,-0.1482
chr8,6076051,6086401,6080580,221,126,0.0,39.4028,-1.0,-1.4451,-0.5503
chr8,6567395,6669700,6620586,1025,632,16.3368,11.1076,0.1905,0.0625,0.0427
chr8,6659296,6733886,6699757,949,577,7.7465,45.7535,-0.7104,-0.5548,-0.2731
chr8,6870475,6934354,6903910,923,619,1.9444,16.6042,-0.7903,-0.2084,-0.1234
chr8,6972295,7007282,6988214,616,389,4.8692,5.2095,-0.0338,-0.0077,-0.0051
chr8,7155819,7166685,7161984,335,188,9.434,3.8229,0.4233,0.1826,0.1319
chr8,7352975,7365323,7361490,476,190,1.9427,1.6233,0.0896,0.0308,0.0149
chr8,7407550,7430086,7418558,388,196,5.434,6.1493,-0.0618,-0.0235,-0.0157
chr8,7752398,7764653,7758118,107,57,0.5208,3.6458,-0.75,-0.3284,-0.1989
chr8,7764406,7776666,7771029,55,35,0.25,1.1389,-0.64,-0.5476,-0.2163
chr8,7778211,7788871,7783821,158,101,0.3542,10.0,-0.9316,-2.4021,-0.5386
chr8,7872220,7897630,7885001,434,261,3.6076,6.941,-0.316,-0.1161,-0.0742
chr8,7889411,7934946,7908461,466,273,2.4699,12.2269,-0.6639,-0.4276,-0.2149
chr8,7939702,7968716,7952722,344,209,0.4792,1.6667,-0.5534,-0.0445,-0.0268
chr8,7965291,8035963,8001702,965,554,5.537,17.8912,-0.5273,-0.1561,-0.0983
chr8,8169231,8257813,8209871,1001,633,4.5556,23.125,-0.6708,-0.2479,-0.1375
chr8,8293302,8329320,8308330,491,267,1.5035,5.1424,-0.5475,-0.1197,-0.0817
chr8,8341524,8351630,8349029,185,124,1.5289,10.4109,-0.7439,-2.9369,-0.3197
chr8,8408959,8457382,8430129,631,361,2.9861,7.8542,-0.4491,-0.1377,-0.0674
chr8,8534570,8887976,8719269,3647,2185,23.4271,64.5243,-0.4673,-0.1083,-0.0718
chr8,8701041,8711138,8816949,1830,1087,7.7361,31.9236,-0.6099,-0.1461,-0.0915
chr8,8935571,9062752,8996876,1577,963,7.0949,70.4144,-0.8169,-0.4368,-0.2279
chr8,9074414,9141842,9099207,457,288,4.6979,6.6215,-0.1699,-0.0653,-0.0409
chr8,9088152,9098270,9108316,298,180,2.1042,3.9653,-0.3066,-0.1102,-0.0692
chr8,9184061,9212426,9199517,439,269,2.1424,27.1632,-0.8538,-0.752,-0.3429
chr8,9266188,9331777,9298299,653,392,5.2639,32.9792,-0.7247,-0.4184,-0.2361
chr8,9322639,9332746,9327077,94,50,0.4236,0.9097,-0.3646,-0.0452,-0.0339
chr8,9459260,9751575,9606768,3275,1953,6.4965,90.4757,-0.866,-0.245,-0.1583
chr8,9896065,9906150,9901249,171,99,4.875,0.8333,0.708,0.1808,0.1274
chr8,10027577,10302506,10171882,2189,1285,2.0347,84.9028,-0.9532,-0.395,-0.2335
chr8,10108726,10118823,10196755,1760,1003,1.5347,62.3611,-0.952,-0.359,-0.2137
chr8,10462520,10472619,10467546,114,64,0.5278,0.6944,-0.1364,-0.0217,-0.0124
chr8,10546323,10556429,10552695,103,63,0.0,1.0,-1.0,-0.0743,-0.0569
chr8,10688008,10713309,10702072,320,209,2.5,14.9583,-0.7136,-0.3161,-0.1632
chr8,10803017,10841970,10824800,285,161,0.0,2.0,-1.0,-0.0548,-0.0401
chr8,10872757,10882892,10878726,111,70,0.0,0.6667,-1.0,-0.0794,-0.0506
chr8,10938608,10948707,10943809,92,50,0.0868,3.3993,-0.9502,-0.6707,-0.2421
chr8,10941732,11056968,10999870,1354,850,5.5243,77.9201,-0.8676,-0.7541,-0.3238
chr8,11254900,11265204,11260698,68,44,1.3212,6.9253,-0.6796,-0.6244,-0.3442
chr8,11434299,11511026,11471111,945,611,9.3299,17.9618,-0.3163,-0.1326,-0.0869
chr8,11937142,11987063,11962072,495,293,4.5938,6.1146,-0.142,-0.0307,-0.0221
chr8,12103742,12113842,12108109,139,96,3.8634,9.287,-0.4124,-0.4722,-0.2443
chr8,12549764,12559872,12553860,80,36,0.0,2.8611,-1.0,-0.5541,-0.323
chr8,12586172,12597541,12591208,155,100,0.2361,1.75,-0.7622,-0.2036,-0.1106
chr8,13678228,14910488,14323042,16359,9832,111.6088,256.2685,-0.3932,-0.1321,-0.0823
chr8,13902155,13912217,14414002,13953,8307,100.088,229.0463,-0.3918,-0.1399,-0.0862
chr8,13915285,13925395,14421788,13741,8193,98.1435,228.8171,-0.3997,-0.1439,-0.0885
chr8,14075661,14085765,14496007,11679,7139,89.2072,194.0961,-0.3702,-0.1353,-0.082
chr8,14501081,14511154,14715101,5951,3630,54.9861,106.7361,-0.32,-0.1141,-0.0704
chr8,15205442,15425542,15329258,2747,1699,20.7431,20.1389,0.0148,0.0033,0.0022
chr8,15772465,15940671,15849247,2221,1434,20.1933,71.0405,-0.5573,-0.3718,-0.174
chr8,16701897,16802083,16755042,980,553,2.9549,37.4201,-0.8536,-0.3055,-0.1925
chr8,16830401,16903037,16864165,868,512,7.4931,13.2569,-0.2778,-0.0581,-0.0415
chr8,16904988,16932671,16920013,383,237,0.4167,19.8056,-0.9588,-0.5832,-0.2634
chr8,16923042,16972958,16943621,411,241,5.9144,11.4699,-0.3196,-0.1546,-0.0891
chr8,16974428,17099490,17033207,1432,900,15.8287,38.7662,-0.4201,-0.1775,-0.1088
chr8,17234794,17268003,17251084,511,311,3.6042,11.7569,-0.5307,-0.1516,-0.0946
chr8,17270586,17347461,17315355,854,518,7.8414,22.2616,-0.479,-0.2116,-0.1268
chr8,17338484,17402504,17372198,1221,755,13.6782,30.5949,-0.3821,-0.1551,-0.101
chr8,17444792,17454910,17451714,104,62,0.1111,7.3056,-0.97,-1.7994,-0.5147
chr8,17563485,17614305,17590313,461,249,4.4792,2.6597,0.2549,0.066,0.0422
chr8,17631408,17748513,17684485,1173,639,1.5556,4.875,-0.5162,-0.0173,-0.011
chr8,17768025,17808944,17788196,568,325,2.1875,8.9931,-0.6087,-0.136,-0.0926
chr8,17951280,17972845,17962704,194,116,0.5833,2.2639,-0.5902,-0.1623,-0.1034
chr8,18130419,18152148,18138105,151,103,0.401,4.2691,-0.8283,-0.4329,-0.2349
chr8,18272088,18637285,18461231,4630,2790,30.6713,86.9491,-0.4785,-0.1486,-0.0939
chr8,19105958,19198938,19149555,1030,669,8.3356,12.3565,-0.1943,-0.0603,-0.039
chr8,19199107,19546408,19368719,4637,2765,25.2778,54.4306,-0.3657,-0.0865,-0.0576
chr8,19622284,19667624,19644747,467,300,1.4132,3.7118,-0.4485,-0.0527,-0.0392
chr8,19718686,19759857,19736386,480,290,2.8056,9.8056,-0.5551,-0.1312,-0.0833
chr8,19919203,19962039,19940818,419,252,4.125,5.7292,-0.1628,-0.0455,-0.031
chr8,19968915,20005082,19989183,475,281,1.9062,11.5174,-0.716,-0.4533,-0.257
chr8,20001254,20011350,20006953,109,64,0.25,1.1111,-0.6327,-0.2095,-0.1023
chr8,20019111,20087294,20051028,1002,614,6.2905,25.0961,-0.5992,-0.2123,-0.1347
chr8,20063146,20073271,20076291,344,202,0.8009,10.0509,-0.8524,-0.2568,-0.1598
chr8,20258378,20268658,20264419,120,65,0.0,1.2222,-1.0,-0.116,-0.0769
chr8,21579072,21690755,21631938,1621,951,7.8588,31.3727,-0.5994,-0.196,-0.1245
chr8,21795789,21810692,21802995,231,143,0.0694,12.1806,-0.9887,-0.7092,-0.3496
chr8,21853224,21905124,21879167,532,334,0.8333,33.1389,-0.9509,-0.6002,-0.3378
chr8,21914701,21937006,21929485,155,91,0.1042,4.9167,-0.9585,-0.3388,-0.1957
chr8,21950333,21983603,21963669,309,169,0.5208,6.8958,-0.8596,-0.1713,-0.1231
chr8,21979422,22005088,21993942,317,201,0.4167,14.4583,-0.944,-0.5375,-0.2612
chr8,21998053,22010046,22003668,168,99,0.5625,4.7292,-0.7874,-0.2565,-0.1374
chr8,22005441,22032486,22018647,400,271,1.0833,8.6875,-0.7783,-0.2035,-0.1161
